,year,vvp
4421,2013-02-08,2288.4
4422,2013-02-09,2288.4
4423,2013-02-10,2288.4
4424,2013-02-11,2288.4
4425,2013-02-12,2288.4
4426,2013-02-13,2288.4
4427,2013-02-14,2288.4
4428,2013-02-15,2288.4
4429,2013-02-16,2288.4
4430,2013-02-17,2288.4
4431,2013-02-18,2288.4
4432,2013-02-19,2288.4
4433,2013-02-20,2288.4
4434,2013-02-21,2288.4
4435,2013-02-22,2288.4
4436,2013-02-23,2288.4
4437,2013-02-24,2288.4
4438,2013-02-25,2288.4
4439,2013-02-26,2288.4
4440,2013-02-27,2288.4
4441,2013-02-28,2288.4
4442,2013-03-01,2288.4
4443,2013-03-02,2288.4
4444,2013-03-03,2288.4
4445,2013-03-04,2288.4
4446,2013-03-05,2288.4
4447,2013-03-06,2288.4
4448,2013-03-07,2288.4
4449,2013-03-08,2288.4
4450,2013-03-09,2288.4
4451,2013-03-10,2288.4
4452,2013-03-11,2288.4
4453,2013-03-12,2288.4
4454,2013-03-13,2288.4
4455,2013-03-14,2288.4
4456,2013-03-15,2288.4
4457,2013-03-16,2288.4
4458,2013-03-17,2288.4
4459,2013-03-18,2288.4
4460,2013-03-19,2288.4
4461,2013-03-20,2288.4
4462,2013-03-21,2288.4
4463,2013-03-22,2288.4
4464,2013-03-23,2288.4
4465,2013-03-24,2288.4
4466,2013-03-25,2288.4
4467,2013-03-26,2288.4
4468,2013-03-27,2288.4
4469,2013-03-28,2288.4
4470,2013-03-29,2288.4
4471,2013-03-30,2288.4
4472,2013-03-31,2288.4
4473,2013-04-01,2288.4
4474,2013-04-02,2288.4
4475,2013-04-03,2288.4
4476,2013-04-04,2288.4
4477,2013-04-05,2288.4
4478,2013-04-06,2288.4
4479,2013-04-07,2288.4
4480,2013-04-08,2288.4
4481,2013-04-09,2288.4
4482,2013-04-10,2288.4
4483,2013-04-11,2288.4
4484,2013-04-12,2288.4
4485,2013-04-13,2288.4
4486,2013-04-14,2288.4
4487,2013-04-15,2288.4
4488,2013-04-16,2288.4
4489,2013-04-17,2288.4
4490,2013-04-18,2288.4
4491,2013-04-19,2288.4
4492,2013-04-20,2288.4
4493,2013-04-21,2288.4
4494,2013-04-22,2288.4
4495,2013-04-23,2288.4
4496,2013-04-24,2288.4
4497,2013-04-25,2288.4
4498,2013-04-26,2288.4
4499,2013-04-27,2288.4
4500,2013-04-28,2288.4
4501,2013-04-29,2288.4
4502,2013-04-30,2288.4
4503,2013-05-01,2288.4
4504,2013-05-02,2288.4
4505,2013-05-03,2288.4
4506,2013-05-04,2288.4
4507,2013-05-05,2288.4
4508,2013-05-06,2288.4
4509,2013-05-07,2288.4
4510,2013-05-08,2288.4
4511,2013-05-09,2288.4
4512,2013-05-10,2288.4
4513,2013-05-11,2288.4
4514,2013-05-12,2288.4
4515,2013-05-13,2288.4
4516,2013-05-14,2288.4
4517,2013-05-15,2288.4
4518,2013-05-16,2288.4
4519,2013-05-17,2288.4
4520,2013-05-18,2288.4
4521,2013-05-19,2288.4
4522,2013-05-20,2288.4
4523,2013-05-21,2288.4
4524,2013-05-22,2288.4
4525,2013-05-23,2288.4
4526,2013-05-24,2288.4
4527,2013-05-25,2288.4
4528,2013-05-26,2288.4
4529,2013-05-27,2288.4
4530,2013-05-28,2288.4
4531,2013-05-29,2288.4
4532,2013-05-30,2288.4
4533,2013-05-31,2288.4
4534,2013-06-01,2288.4
4535,2013-06-02,2288.4
4536,2013-06-03,2288.4
4537,2013-06-04,2288.4
4538,2013-06-05,2288.4
4539,2013-06-06,2288.4
4540,2013-06-07,2288.4
4541,2013-06-08,2288.4
4542,2013-06-09,2288.4
4543,2013-06-10,2288.4
4544,2013-06-11,2288.4
4545,2013-06-12,2288.4
4546,2013-06-13,2288.4
4547,2013-06-14,2288.4
4548,2013-06-15,2288.4
4549,2013-06-16,2288.4
4550,2013-06-17,2288.4
4551,2013-06-18,2288.4
4552,2013-06-19,2288.4
4553,2013-06-20,2288.4
4554,2013-06-21,2288.4
4555,2013-06-22,2288.4
4556,2013-06-23,2288.4
4557,2013-06-24,2288.4
4558,2013-06-25,2288.4
4559,2013-06-26,2288.4
4560,2013-06-27,2288.4
4561,2013-06-28,2288.4
4562,2013-06-29,2288.4
4563,2013-06-30,2288.4
4564,2013-07-01,2288.4
4565,2013-07-02,2288.4
4566,2013-07-03,2288.4
4567,2013-07-04,2288.4
4568,2013-07-05,2288.4
4569,2013-07-06,2288.4
4570,2013-07-07,2288.4
4571,2013-07-08,2288.4
4572,2013-07-09,2288.4
4573,2013-07-10,2288.4
4574,2013-07-11,2288.4
4575,2013-07-12,2288.4
4576,2013-07-13,2288.4
4577,2013-07-14,2288.4
4578,2013-07-15,2288.4
4579,2013-07-16,2288.4
4580,2013-07-17,2288.4
4581,2013-07-18,2288.4
4582,2013-07-19,2288.4
4583,2013-07-20,2288.4
4584,2013-07-21,2288.4
4585,2013-07-22,2288.4
4586,2013-07-23,2288.4
4587,2013-07-24,2288.4
4588,2013-07-25,2288.4
4589,2013-07-26,2288.4
4590,2013-07-27,2288.4
4591,2013-07-28,2288.4
4592,2013-07-29,2288.4
4593,2013-07-30,2288.4
4594,2013-07-31,2288.4
4595,2013-08-01,2288.4
4596,2013-08-02,2288.4
4597,2013-08-03,2288.4
4598,2013-08-04,2288.4
4599,2013-08-05,2288.4
4600,2013-08-06,2288.4
4601,2013-08-07,2288.4
4602,2013-08-08,2288.4
4603,2013-08-09,2288.4
4604,2013-08-10,2288.4
4605,2013-08-11,2288.4
4606,2013-08-12,2288.4
4607,2013-08-13,2288.4
4608,2013-08-14,2288.4
4609,2013-08-15,2288.4
4610,2013-08-16,2288.4
4611,2013-08-17,2288.4
4612,2013-08-18,2288.4
4613,2013-08-19,2288.4
4614,2013-08-20,2288.4
4615,2013-08-21,2288.4
4616,2013-08-22,2288.4
4617,2013-08-23,2288.4
4618,2013-08-24,2288.4
4619,2013-08-25,2288.4
4620,2013-08-26,2288.4
4621,2013-08-27,2288.4
4622,2013-08-28,2288.4
4623,2013-08-29,2288.4
4624,2013-08-30,2288.4
4625,2013-08-31,2288.4
4626,2013-09-01,2288.4
4627,2013-09-02,2288.4
4628,2013-09-03,2288.4
4629,2013-09-04,2288.4
4630,2013-09-05,2288.4
4631,2013-09-06,2288.4
4632,2013-09-07,2288.4
4633,2013-09-08,2288.4
4634,2013-09-09,2288.4
4635,2013-09-10,2288.4
4636,2013-09-11,2288.4
4637,2013-09-12,2288.4
4638,2013-09-13,2288.4
4639,2013-09-14,2288.4
4640,2013-09-15,2288.4
4641,2013-09-16,2288.4
4642,2013-09-17,2288.4
4643,2013-09-18,2288.4
4644,2013-09-19,2288.4
4645,2013-09-20,2288.4
4646,2013-09-21,2288.4
4647,2013-09-22,2288.4
4648,2013-09-23,2288.4
4649,2013-09-24,2288.4
4650,2013-09-25,2288.4
4651,2013-09-26,2288.4
4652,2013-09-27,2288.4
4653,2013-09-28,2288.4
4654,2013-09-29,2288.4
4655,2013-09-30,2288.4
4656,2013-10-01,2288.4
4657,2013-10-02,2288.4
4658,2013-10-03,2288.4
4659,2013-10-04,2288.4
4660,2013-10-05,2288.4
4661,2013-10-06,2288.4
4662,2013-10-07,2288.4
4663,2013-10-08,2288.4
4664,2013-10-09,2288.4
4665,2013-10-10,2288.4
4666,2013-10-11,2288.4
4667,2013-10-12,2288.4
4668,2013-10-13,2288.4
4669,2013-10-14,2288.4
4670,2013-10-15,2288.4
4671,2013-10-16,2288.4
4672,2013-10-17,2288.4
4673,2013-10-18,2288.4
4674,2013-10-19,2288.4
4675,2013-10-20,2288.4
4676,2013-10-21,2288.4
4677,2013-10-22,2288.4
4678,2013-10-23,2288.4
4679,2013-10-24,2288.4
4680,2013-10-25,2288.4
4681,2013-10-26,2288.4
4682,2013-10-27,2288.4
4683,2013-10-28,2288.4
4684,2013-10-29,2288.4
4685,2013-10-30,2288.4
4686,2013-10-31,2288.4
4687,2013-11-01,2288.4
4688,2013-11-02,2288.4
4689,2013-11-03,2288.4
4690,2013-11-04,2288.4
4691,2013-11-05,2288.4
4692,2013-11-06,2288.4
4693,2013-11-07,2288.4
4694,2013-11-08,2288.4
4695,2013-11-09,2288.4
4696,2013-11-10,2288.4
4697,2013-11-11,2288.4
4698,2013-11-12,2288.4
4699,2013-11-13,2288.4
4700,2013-11-14,2288.4
4701,2013-11-15,2288.4
4702,2013-11-16,2288.4
4703,2013-11-17,2288.4
4704,2013-11-18,2288.4
4705,2013-11-19,2288.4
4706,2013-11-20,2288.4
4707,2013-11-21,2288.4
4708,2013-11-22,2288.4
4709,2013-11-23,2288.4
4710,2013-11-24,2288.4
4711,2013-11-25,2288.4
4712,2013-11-26,2288.4
4713,2013-11-27,2288.4
4714,2013-11-28,2288.4
4715,2013-11-29,2288.4
4716,2013-11-30,2288.4
4717,2013-12-01,2288.4
4718,2013-12-02,2288.4
4719,2013-12-03,2288.4
4720,2013-12-04,2288.4
4721,2013-12-05,2288.4
4722,2013-12-06,2288.4
4723,2013-12-07,2288.4
4724,2013-12-08,2288.4
4725,2013-12-09,2288.4
4726,2013-12-10,2288.4
4727,2013-12-11,2288.4
4728,2013-12-12,2288.4
4729,2013-12-13,2288.4
4730,2013-12-14,2288.4
4731,2013-12-15,2288.4
4732,2013-12-16,2288.4
4733,2013-12-17,2288.4
4734,2013-12-18,2288.4
4735,2013-12-19,2288.4
4736,2013-12-20,2288.4
4737,2013-12-21,2288.4
4738,2013-12-22,2288.4
4739,2013-12-23,2288.4
4740,2013-12-24,2288.4
4741,2013-12-25,2288.4
4742,2013-12-26,2288.4
4743,2013-12-27,2288.4
4744,2013-12-28,2288.4
4745,2013-12-29,2288.4
4746,2013-12-30,2288.4
4747,2013-12-31,2288.4
4748,2014-01-01,2048.8
4749,2014-01-02,2048.8
4750,2014-01-03,2048.8
4751,2014-01-04,2048.8
4752,2014-01-05,2048.8
4753,2014-01-06,2048.8
4754,2014-01-07,2048.8
4755,2014-01-08,2048.8
4756,2014-01-09,2048.8
4757,2014-01-10,2048.8
4758,2014-01-11,2048.8
4759,2014-01-12,2048.8
4760,2014-01-13,2048.8
4761,2014-01-14,2048.8
4762,2014-01-15,2048.8
4763,2014-01-16,2048.8
4764,2014-01-17,2048.8
4765,2014-01-18,2048.8
4766,2014-01-19,2048.8
4767,2014-01-20,2048.8
4768,2014-01-21,2048.8
4769,2014-01-22,2048.8
4770,2014-01-23,2048.8
4771,2014-01-24,2048.8
4772,2014-01-25,2048.8
4773,2014-01-26,2048.8
4774,2014-01-27,2048.8
4775,2014-01-28,2048.8
4776,2014-01-29,2048.8
4777,2014-01-30,2048.8
4778,2014-01-31,2048.8
4779,2014-02-01,2048.8
4780,2014-02-02,2048.8
4781,2014-02-03,2048.8
4782,2014-02-04,2048.8
4783,2014-02-05,2048.8
4784,2014-02-06,2048.8
4785,2014-02-07,2048.8
4786,2014-02-08,2048.8
4787,2014-02-09,2048.8
4788,2014-02-10,2048.8
4789,2014-02-11,2048.8
4790,2014-02-12,2048.8
4791,2014-02-13,2048.8
4792,2014-02-14,2048.8
4793,2014-02-15,2048.8
4794,2014-02-16,2048.8
4795,2014-02-17,2048.8
4796,2014-02-18,2048.8
4797,2014-02-19,2048.8
4798,2014-02-20,2048.8
4799,2014-02-21,2048.8
4800,2014-02-22,2048.8
4801,2014-02-23,2048.8
4802,2014-02-24,2048.8
4803,2014-02-25,2048.8
4804,2014-02-26,2048.8
4805,2014-02-27,2048.8
4806,2014-02-28,2048.8
4807,2014-03-01,2048.8
4808,2014-03-02,2048.8
4809,2014-03-03,2048.8
4810,2014-03-04,2048.8
4811,2014-03-05,2048.8
4812,2014-03-06,2048.8
4813,2014-03-07,2048.8
4814,2014-03-08,2048.8
4815,2014-03-09,2048.8
4816,2014-03-10,2048.8
4817,2014-03-11,2048.8
4818,2014-03-12,2048.8
4819,2014-03-13,2048.8
4820,2014-03-14,2048.8
4821,2014-03-15,2048.8
4822,2014-03-16,2048.8
4823,2014-03-17,2048.8
4824,2014-03-18,2048.8
4825,2014-03-19,2048.8
4826,2014-03-20,2048.8
4827,2014-03-21,2048.8
4828,2014-03-22,2048.8
4829,2014-03-23,2048.8
4830,2014-03-24,2048.8
4831,2014-03-25,2048.8
4832,2014-03-26,2048.8
4833,2014-03-27,2048.8
4834,2014-03-28,2048.8
4835,2014-03-29,2048.8
4836,2014-03-30,2048.8
4837,2014-03-31,2048.8
4838,2014-04-01,2048.8
4839,2014-04-02,2048.8
4840,2014-04-03,2048.8
4841,2014-04-04,2048.8
4842,2014-04-05,2048.8
4843,2014-04-06,2048.8
4844,2014-04-07,2048.8
4845,2014-04-08,2048.8
4846,2014-04-09,2048.8
4847,2014-04-10,2048.8
4848,2014-04-11,2048.8
4849,2014-04-12,2048.8
4850,2014-04-13,2048.8
4851,2014-04-14,2048.8
4852,2014-04-15,2048.8
4853,2014-04-16,2048.8
4854,2014-04-17,2048.8
4855,2014-04-18,2048.8
4856,2014-04-19,2048.8
4857,2014-04-20,2048.8
4858,2014-04-21,2048.8
4859,2014-04-22,2048.8
4860,2014-04-23,2048.8
4861,2014-04-24,2048.8
4862,2014-04-25,2048.8
4863,2014-04-26,2048.8
4864,2014-04-27,2048.8
4865,2014-04-28,2048.8
4866,2014-04-29,2048.8
4867,2014-04-30,2048.8
4868,2014-05-01,2048.8
4869,2014-05-02,2048.8
4870,2014-05-03,2048.8
4871,2014-05-04,2048.8
4872,2014-05-05,2048.8
4873,2014-05-06,2048.8
4874,2014-05-07,2048.8
4875,2014-05-08,2048.8
4876,2014-05-09,2048.8
4877,2014-05-10,2048.8
4878,2014-05-11,2048.8
4879,2014-05-12,2048.8
4880,2014-05-13,2048.8
4881,2014-05-14,2048.8
4882,2014-05-15,2048.8
4883,2014-05-16,2048.8
4884,2014-05-17,2048.8
4885,2014-05-18,2048.8
4886,2014-05-19,2048.8
4887,2014-05-20,2048.8
4888,2014-05-21,2048.8
4889,2014-05-22,2048.8
4890,2014-05-23,2048.8
4891,2014-05-24,2048.8
4892,2014-05-25,2048.8
4893,2014-05-26,2048.8
4894,2014-05-27,2048.8
4895,2014-05-28,2048.8
4896,2014-05-29,2048.8
4897,2014-05-30,2048.8
4898,2014-05-31,2048.8
4899,2014-06-01,2048.8
4900,2014-06-02,2048.8
4901,2014-06-03,2048.8
4902,2014-06-04,2048.8
4903,2014-06-05,2048.8
4904,2014-06-06,2048.8
4905,2014-06-07,2048.8
4906,2014-06-08,2048.8
4907,2014-06-09,2048.8
4908,2014-06-10,2048.8
4909,2014-06-11,2048.8
4910,2014-06-12,2048.8
4911,2014-06-13,2048.8
4912,2014-06-14,2048.8
4913,2014-06-15,2048.8
4914,2014-06-16,2048.8
4915,2014-06-17,2048.8
4916,2014-06-18,2048.8
4917,2014-06-19,2048.8
4918,2014-06-20,2048.8
4919,2014-06-21,2048.8
4920,2014-06-22,2048.8
4921,2014-06-23,2048.8
4922,2014-06-24,2048.8
4923,2014-06-25,2048.8
4924,2014-06-26,2048.8
4925,2014-06-27,2048.8
4926,2014-06-28,2048.8
4927,2014-06-29,2048.8
4928,2014-06-30,2048.8
4929,2014-07-01,2048.8
4930,2014-07-02,2048.8
4931,2014-07-03,2048.8
4932,2014-07-04,2048.8
4933,2014-07-05,2048.8
4934,2014-07-06,2048.8
4935,2014-07-07,2048.8
4936,2014-07-08,2048.8
4937,2014-07-09,2048.8
4938,2014-07-10,2048.8
4939,2014-07-11,2048.8
4940,2014-07-12,2048.8
4941,2014-07-13,2048.8
4942,2014-07-14,2048.8
4943,2014-07-15,2048.8
4944,2014-07-16,2048.8
4945,2014-07-17,2048.8
4946,2014-07-18,2048.8
4947,2014-07-19,2048.8
4948,2014-07-20,2048.8
4949,2014-07-21,2048.8
4950,2014-07-22,2048.8
4951,2014-07-23,2048.8
4952,2014-07-24,2048.8
4953,2014-07-25,2048.8
4954,2014-07-26,2048.8
4955,2014-07-27,2048.8
4956,2014-07-28,2048.8
4957,2014-07-29,2048.8
4958,2014-07-30,2048.8
4959,2014-07-31,2048.8
4960,2014-08-01,2048.8
4961,2014-08-02,2048.8
4962,2014-08-03,2048.8
4963,2014-08-04,2048.8
4964,2014-08-05,2048.8
4965,2014-08-06,2048.8
4966,2014-08-07,2048.8
4967,2014-08-08,2048.8
4968,2014-08-09,2048.8
4969,2014-08-10,2048.8
4970,2014-08-11,2048.8
4971,2014-08-12,2048.8
4972,2014-08-13,2048.8
4973,2014-08-14,2048.8
4974,2014-08-15,2048.8
4975,2014-08-16,2048.8
4976,2014-08-17,2048.8
4977,2014-08-18,2048.8
4978,2014-08-19,2048.8
4979,2014-08-20,2048.8
4980,2014-08-21,2048.8
4981,2014-08-22,2048.8
4982,2014-08-23,2048.8
4983,2014-08-24,2048.8
4984,2014-08-25,2048.8
4985,2014-08-26,2048.8
4986,2014-08-27,2048.8
4987,2014-08-28,2048.8
4988,2014-08-29,2048.8
4989,2014-08-30,2048.8
4990,2014-08-31,2048.8
4991,2014-09-01,2048.8
4992,2014-09-02,2048.8
4993,2014-09-03,2048.8
4994,2014-09-04,2048.8
4995,2014-09-05,2048.8
4996,2014-09-06,2048.8
4997,2014-09-07,2048.8
4998,2014-09-08,2048.8
4999,2014-09-09,2048.8
5000,2014-09-10,2048.8
5001,2014-09-11,2048.8
5002,2014-09-12,2048.8
5003,2014-09-13,2048.8
5004,2014-09-14,2048.8
5005,2014-09-15,2048.8
5006,2014-09-16,2048.8
5007,2014-09-17,2048.8
5008,2014-09-18,2048.8
5009,2014-09-19,2048.8
5010,2014-09-20,2048.8
5011,2014-09-21,2048.8
5012,2014-09-22,2048.8
5013,2014-09-23,2048.8
5014,2014-09-24,2048.8
5015,2014-09-25,2048.8
5016,2014-09-26,2048.8
5017,2014-09-27,2048.8
5018,2014-09-28,2048.8
5019,2014-09-29,2048.8
5020,2014-09-30,2048.8
5021,2014-10-01,2048.8
5022,2014-10-02,2048.8
5023,2014-10-03,2048.8
5024,2014-10-04,2048.8
5025,2014-10-05,2048.8
5026,2014-10-06,2048.8
5027,2014-10-07,2048.8
5028,2014-10-08,2048.8
5029,2014-10-09,2048.8
5030,2014-10-10,2048.8
5031,2014-10-11,2048.8
5032,2014-10-12,2048.8
5033,2014-10-13,2048.8
5034,2014-10-14,2048.8
5035,2014-10-15,2048.8
5036,2014-10-16,2048.8
5037,2014-10-17,2048.8
5038,2014-10-18,2048.8
5039,2014-10-19,2048.8
5040,2014-10-20,2048.8
5041,2014-10-21,2048.8
5042,2014-10-22,2048.8
5043,2014-10-23,2048.8
5044,2014-10-24,2048.8
5045,2014-10-25,2048.8
5046,2014-10-26,2048.8
5047,2014-10-27,2048.8
5048,2014-10-28,2048.8
5049,2014-10-29,2048.8
5050,2014-10-30,2048.8
5051,2014-10-31,2048.8
5052,2014-11-01,2048.8
5053,2014-11-02,2048.8
5054,2014-11-03,2048.8
5055,2014-11-04,2048.8
5056,2014-11-05,2048.8
5057,2014-11-06,2048.8
5058,2014-11-07,2048.8
5059,2014-11-08,2048.8
5060,2014-11-09,2048.8
5061,2014-11-10,2048.8
5062,2014-11-11,2048.8
5063,2014-11-12,2048.8
5064,2014-11-13,2048.8
5065,2014-11-14,2048.8
5066,2014-11-15,2048.8
5067,2014-11-16,2048.8
5068,2014-11-17,2048.8
5069,2014-11-18,2048.8
5070,2014-11-19,2048.8
5071,2014-11-20,2048.8
5072,2014-11-21,2048.8
5073,2014-11-22,2048.8
5074,2014-11-23,2048.8
5075,2014-11-24,2048.8
5076,2014-11-25,2048.8
5077,2014-11-26,2048.8
5078,2014-11-27,2048.8
5079,2014-11-28,2048.8
5080,2014-11-29,2048.8
5081,2014-11-30,2048.8
5082,2014-12-01,2048.8
5083,2014-12-02,2048.8
5084,2014-12-03,2048.8
5085,2014-12-04,2048.8
5086,2014-12-05,2048.8
5087,2014-12-06,2048.8
5088,2014-12-07,2048.8
5089,2014-12-08,2048.8
5090,2014-12-09,2048.8
5091,2014-12-10,2048.8
5092,2014-12-11,2048.8
5093,2014-12-12,2048.8
5094,2014-12-13,2048.8
5095,2014-12-14,2048.8
5096,2014-12-15,2048.8
5097,2014-12-16,2048.8
5098,2014-12-17,2048.8
5099,2014-12-18,2048.8
5100,2014-12-19,2048.8
5101,2014-12-20,2048.8
5102,2014-12-21,2048.8
5103,2014-12-22,2048.8
5104,2014-12-23,2048.8
5105,2014-12-24,2048.8
5106,2014-12-25,2048.8
5107,2014-12-26,2048.8
5108,2014-12-27,2048.8
5109,2014-12-28,2048.8
5110,2014-12-29,2048.8
5111,2014-12-30,2048.8
5112,2014-12-31,2048.8
5113,2015-01-01,1356.7
5114,2015-01-02,1356.7
5115,2015-01-03,1356.7
5116,2015-01-04,1356.7
5117,2015-01-05,1356.7
5118,2015-01-06,1356.7
5119,2015-01-07,1356.7
5120,2015-01-08,1356.7
5121,2015-01-09,1356.7
5122,2015-01-10,1356.7
5123,2015-01-11,1356.7
5124,2015-01-12,1356.7
5125,2015-01-13,1356.7
5126,2015-01-14,1356.7
5127,2015-01-15,1356.7
5128,2015-01-16,1356.7
5129,2015-01-17,1356.7
5130,2015-01-18,1356.7
5131,2015-01-19,1356.7
5132,2015-01-20,1356.7
5133,2015-01-21,1356.7
5134,2015-01-22,1356.7
5135,2015-01-23,1356.7
5136,2015-01-24,1356.7
5137,2015-01-25,1356.7
5138,2015-01-26,1356.7
5139,2015-01-27,1356.7
5140,2015-01-28,1356.7
5141,2015-01-29,1356.7
5142,2015-01-30,1356.7
5143,2015-01-31,1356.7
5144,2015-02-01,1356.7
5145,2015-02-02,1356.7
5146,2015-02-03,1356.7
5147,2015-02-04,1356.7
5148,2015-02-05,1356.7
5149,2015-02-06,1356.7
5150,2015-02-07,1356.7
5151,2015-02-08,1356.7
5152,2015-02-09,1356.7
5153,2015-02-10,1356.7
5154,2015-02-11,1356.7
5155,2015-02-12,1356.7
5156,2015-02-13,1356.7
5157,2015-02-14,1356.7
5158,2015-02-15,1356.7
5159,2015-02-16,1356.7
5160,2015-02-17,1356.7
5161,2015-02-18,1356.7
5162,2015-02-19,1356.7
5163,2015-02-20,1356.7
5164,2015-02-21,1356.7
5165,2015-02-22,1356.7
5166,2015-02-23,1356.7
5167,2015-02-24,1356.7
5168,2015-02-25,1356.7
5169,2015-02-26,1356.7
5170,2015-02-27,1356.7
5171,2015-02-28,1356.7
5172,2015-03-01,1356.7
5173,2015-03-02,1356.7
5174,2015-03-03,1356.7
5175,2015-03-04,1356.7
5176,2015-03-05,1356.7
5177,2015-03-06,1356.7
5178,2015-03-07,1356.7
5179,2015-03-08,1356.7
5180,2015-03-09,1356.7
5181,2015-03-10,1356.7
5182,2015-03-11,1356.7
5183,2015-03-12,1356.7
5184,2015-03-13,1356.7
5185,2015-03-14,1356.7
5186,2015-03-15,1356.7
5187,2015-03-16,1356.7
5188,2015-03-17,1356.7
5189,2015-03-18,1356.7
5190,2015-03-19,1356.7
5191,2015-03-20,1356.7
5192,2015-03-21,1356.7
5193,2015-03-22,1356.7
5194,2015-03-23,1356.7
5195,2015-03-24,1356.7
5196,2015-03-25,1356.7
5197,2015-03-26,1356.7
5198,2015-03-27,1356.7
5199,2015-03-28,1356.7
5200,2015-03-29,1356.7
5201,2015-03-30,1356.7
5202,2015-03-31,1356.7
5203,2015-04-01,1356.7
5204,2015-04-02,1356.7
5205,2015-04-03,1356.7
5206,2015-04-04,1356.7
5207,2015-04-05,1356.7
5208,2015-04-06,1356.7
5209,2015-04-07,1356.7
5210,2015-04-08,1356.7
5211,2015-04-09,1356.7
5212,2015-04-10,1356.7
5213,2015-04-11,1356.7
5214,2015-04-12,1356.7
5215,2015-04-13,1356.7
5216,2015-04-14,1356.7
5217,2015-04-15,1356.7
5218,2015-04-16,1356.7
5219,2015-04-17,1356.7
5220,2015-04-18,1356.7
5221,2015-04-19,1356.7
5222,2015-04-20,1356.7
5223,2015-04-21,1356.7
5224,2015-04-22,1356.7
5225,2015-04-23,1356.7
5226,2015-04-24,1356.7
5227,2015-04-25,1356.7
5228,2015-04-26,1356.7
5229,2015-04-27,1356.7
5230,2015-04-28,1356.7
5231,2015-04-29,1356.7
5232,2015-04-30,1356.7
5233,2015-05-01,1356.7
5234,2015-05-02,1356.7
5235,2015-05-03,1356.7
5236,2015-05-04,1356.7
5237,2015-05-05,1356.7
5238,2015-05-06,1356.7
5239,2015-05-07,1356.7
5240,2015-05-08,1356.7
5241,2015-05-09,1356.7
5242,2015-05-10,1356.7
5243,2015-05-11,1356.7
5244,2015-05-12,1356.7
5245,2015-05-13,1356.7
5246,2015-05-14,1356.7
5247,2015-05-15,1356.7
5248,2015-05-16,1356.7
5249,2015-05-17,1356.7
5250,2015-05-18,1356.7
5251,2015-05-19,1356.7
5252,2015-05-20,1356.7
5253,2015-05-21,1356.7
5254,2015-05-22,1356.7
5255,2015-05-23,1356.7
5256,2015-05-24,1356.7
5257,2015-05-25,1356.7
5258,2015-05-26,1356.7
5259,2015-05-27,1356.7
5260,2015-05-28,1356.7
5261,2015-05-29,1356.7
5262,2015-05-30,1356.7
5263,2015-05-31,1356.7
5264,2015-06-01,1356.7
5265,2015-06-02,1356.7
5266,2015-06-03,1356.7
5267,2015-06-04,1356.7
5268,2015-06-05,1356.7
5269,2015-06-06,1356.7
5270,2015-06-07,1356.7
5271,2015-06-08,1356.7
5272,2015-06-09,1356.7
5273,2015-06-10,1356.7
5274,2015-06-11,1356.7
5275,2015-06-12,1356.7
5276,2015-06-13,1356.7
5277,2015-06-14,1356.7
5278,2015-06-15,1356.7
5279,2015-06-16,1356.7
5280,2015-06-17,1356.7
5281,2015-06-18,1356.7
5282,2015-06-19,1356.7
5283,2015-06-20,1356.7
5284,2015-06-21,1356.7
5285,2015-06-22,1356.7
5286,2015-06-23,1356.7
5287,2015-06-24,1356.7
5288,2015-06-25,1356.7
5289,2015-06-26,1356.7
5290,2015-06-27,1356.7
5291,2015-06-28,1356.7
5292,2015-06-29,1356.7
5293,2015-06-30,1356.7
5294,2015-07-01,1356.7
5295,2015-07-02,1356.7
5296,2015-07-03,1356.7
5297,2015-07-04,1356.7
5298,2015-07-05,1356.7
5299,2015-07-06,1356.7
5300,2015-07-07,1356.7
5301,2015-07-08,1356.7
5302,2015-07-09,1356.7
5303,2015-07-10,1356.7
5304,2015-07-11,1356.7
5305,2015-07-12,1356.7
5306,2015-07-13,1356.7
5307,2015-07-14,1356.7
5308,2015-07-15,1356.7
5309,2015-07-16,1356.7
5310,2015-07-17,1356.7
5311,2015-07-18,1356.7
5312,2015-07-19,1356.7
5313,2015-07-20,1356.7
5314,2015-07-21,1356.7
5315,2015-07-22,1356.7
5316,2015-07-23,1356.7
5317,2015-07-24,1356.7
5318,2015-07-25,1356.7
5319,2015-07-26,1356.7
5320,2015-07-27,1356.7
5321,2015-07-28,1356.7
5322,2015-07-29,1356.7
5323,2015-07-30,1356.7
5324,2015-07-31,1356.7
5325,2015-08-01,1356.7
5326,2015-08-02,1356.7
5327,2015-08-03,1356.7
5328,2015-08-04,1356.7
5329,2015-08-05,1356.7
5330,2015-08-06,1356.7
5331,2015-08-07,1356.7
5332,2015-08-08,1356.7
5333,2015-08-09,1356.7
5334,2015-08-10,1356.7
5335,2015-08-11,1356.7
5336,2015-08-12,1356.7
5337,2015-08-13,1356.7
5338,2015-08-14,1356.7
5339,2015-08-15,1356.7
5340,2015-08-16,1356.7
5341,2015-08-17,1356.7
5342,2015-08-18,1356.7
5343,2015-08-19,1356.7
5344,2015-08-20,1356.7
5345,2015-08-21,1356.7
5346,2015-08-22,1356.7
5347,2015-08-23,1356.7
5348,2015-08-24,1356.7
5349,2015-08-25,1356.7
5350,2015-08-26,1356.7
5351,2015-08-27,1356.7
5352,2015-08-28,1356.7
